id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
1026,TE9SQUZJSVQ=,7.18,-90.9,36000,t,2020-03-30 11:59:48.653,190,11111111,Jaro
1027,TE9SQUZJSVQ=,8.89,-63.1,36000,t,2020-03-30 11:59:49.99,202,22222222,yv4j
1028,TE9SQUZJSVQ=,10.6,-108.4,36000,t,2020-03-30 11:59:52.64,192,33333333,ALBY
1029,TE9SQUZJSVQ=,7.2,-113.1,36000,t,2020-03-30 11:59:58.663,29,11111111,D4n0
1030,TE9SQUZJSVQ=,7.06,-83.6,36000,t,2020-03-30 11:59:59.99,193,22222222,ALBY
1031,TE9SQUZJSVQ=,8.86,-86.5,36000,t,2020-03-30 12:00:02.645,192,33333333,QUFB
1032,TE9SQUZJSVQ=,10.22,-60.7,36000,t,2020-03-30 12:00:08.984,29,11111111,J4r0
1033,TE9SQUZJSVQ=,8.73,-65,36000,t,2020-03-30 12:00:10.006,193,22222222,QUFB
1034,TE9SQUZJSVQ=,11.16,-65.2,36000,t,2020-03-30 12:00:12.66,191,33333333,ALEX
1035,TE9SQUZJSVQ=,11.67,-64.3,36000,t,2020-03-30 12:00:20.013,192,22222222,ALEX
1036,TE9SQUZJSVQ=,7.19,-41.3,36000,t,2020-03-30 12:00:22.67,191,33333333,Jaro
1037,TE9SQUZJSVQ=,9.46,-53.1,36000,t,2020-03-30 12:00:23.692,203,11111111,yv4j
1038,TE9SQUZJSVQ=,9.33,-62.3,36000,t,2020-03-30 12:00:30.034,192,22222222,Jaro
1039,TE9SQUZJSVQ=,11.29,-44.2,36000,t,2020-03-30 12:00:32.677,30,33333333,D4n0
1040,TE9SQUZJSVQ=,8.5,-100.9,36000,t,2020-03-30 12:00:33.7,194,11111111,ALBY
1041,TE9SQUZJSVQ=,10.95,-78.3,36000,t,2020-03-30 12:00:40.846,31,22222222,D4n0
1042,TE9SQUZJSVQ=,11.61,-110.2,36000,t,2020-03-30 12:00:42.685,30,33333333,J4r0
1043,TE9SQUZJSVQ=,8.64,-89.4,36000,t,2020-03-30 12:00:43.712,194,11111111,QUFB
1044,TE9SQUZJSVQ=,8.53,-85.5,36000,t,2020-03-30 12:00:50.038,31,22222222,J4r0
1045,TE9SQUZJSVQ=,11.19,-103.8,36000,t,2020-03-30 12:00:53.723,193,11111111,ALEX
1046,TE9SQUZJSVQ=,11.02,-107.9,36000,t,2020-03-30 12:00:57.705,204,33333333,yv4j
1047,TE9SQUZJSVQ=,7.04,-97.5,36000,t,2020-03-30 12:01:03.735,193,11111111,Jaro
1048,TE9SQUZJSVQ=,11.35,-112,36000,t,2020-03-30 12:01:05.06,205,22222222,yv4j
1049,TE9SQUZJSVQ=,7.32,-36.6,36000,t,2020-03-30 12:01:07.714,195,33333333,ALBY
1050,TE9SQUZJSVQ=,9.62,-89.4,36000,t,2020-03-30 12:01:13.74,32,11111111,D4n0
1051,TE9SQUZJSVQ=,7.24,-95.8,36000,t,2020-03-30 12:01:15.071,196,22222222,ALBY
1052,TE9SQUZJSVQ=,7.37,-103.8,36000,t,2020-03-30 12:01:17.721,195,33333333,QUFB
1053,TE9SQUZJSVQ=,8.06,-96.7,36000,t,2020-03-30 12:01:23.776,32,11111111,J4r0
