id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
5107,NTEsMTAw,7.74,-37.8,35099,t,2020-04-14 23:43:52.85,1,866900000,12,15,901,4/5,125000,2,1,111119,Q2hk
5108,MTQ3LDEwMA==,7.4,-59.6,34968,t,2020-04-14 23:43:52.867,1,866900000,12,15,1032,4/5,125000,2,1,111113,UW4P
5109,NTksMTAw,9.36,-58.1,35099,t,2020-04-14 23:44:02.709,1,866900000,12,15,901,4/5,125000,0,1,111114,KyvM
5110,MTQ2LDEwMA==,7.06,-114.1,34968,t,2020-04-14 23:44:02.733,1,866900000,12,15,1032,4/5,125000,0,1,111116,PwH6
5111,NTUsMTAw,10.05,-95.9,35099,t,2020-04-14 23:44:03.518,1,866900000,12,15,901,4/5,125000,1,1,111115,PwH6
5112,MTUwLDEwMA==,7.5,-68.4,34968,t,2020-04-14 23:44:13.15,1,866900000,12,15,1032,4/5,125000,0,1,111120,Dxh4
5113,MTQ2LDEwMA==,6.66,-60.1,34968,t,2020-04-14 23:44:15.143,1,866900000,12,15,1032,4/5,125000,1,1,111118,Dxh4
5114,MTQ3LDEwMA==,10.96,-91.7,34968,t,2020-04-14 23:44:15.162,1,866900000,12,15,1032,4/5,125000,1,1,111119,3Bgo
5115,NTYsMTAw,10.9,-69.6,35099,t,2020-04-14 23:44:15.973,1,866900000,12,15,901,4/5,125000,0,1,111112,ZbhY
5116,NTUsMTAw,11.19,-98.9,35099,t,2020-04-14 23:44:16.001,1,866900000,12,15,901,4/5,125000,1,1,111119,BQcZ
5117,NTQsMTAw,7.75,-90.9,35099,t,2020-04-14 23:44:24.956,1,866900000,12,15,901,4/5,125000,1,1,111116,ZbhY
5118,NTIsMTAw,9.66,-71.6,35099,t,2020-04-14 23:44:25.869,1,866900000,12,15,901,4/5,125000,0,1,111117,v7yR
5119,NTAsMTAw,9.3,-37.5,35099,t,2020-04-14 23:44:26.743,1,866900000,12,15,901,4/5,125000,1,1,111119,WU94
5120,NTksMTAw,9.06,-93.8,35099,t,2020-04-14 23:44:27.143,1,866900000,12,15,901,4/5,125000,0,1,111111,SHKH
5121,MTQ2LDEwMA==,10.93,-79.6,34968,t,2020-04-14 23:44:27.299,1,866900000,12,15,1032,4/5,125000,0,1,111118,fXix
5122,NTEsMTAw,11.13,-74.5,35099,t,2020-04-14 23:44:27.383,1,866900000,12,15,901,4/5,125000,1,1,111117,KyvM
5123,MTQ5LDEwMA==,8.03,-40.5,34968,t,2020-04-14 23:44:27.592,1,866900000,12,15,1032,4/5,125000,2,1,111113,BQcZ
5124,NTYsMTAw,7.99,-99.1,35099,t,2020-04-14 23:44:37.463,1,866900000,12,15,901,4/5,125000,0,1,111116,J5Bm
5125,NTQsMTAw,10.53,-64.8,35099,t,2020-04-14 23:44:39.186,1,866900000,12,15,901,4/5,125000,1,1,111119,UOLl
5126,NTMsMTAw,8.75,-52,35099,t,2020-04-14 23:44:46.065,1,866900000,12,15,901,4/5,125000,0,1,111111,NvIt
5127,NTYsMTAw,10.32,-99.8,35099,t,2020-04-14 23:44:47.986,1,866900000,12,15,901,4/5,125000,1,1,111112,J5Bm
5128,MTQ5LDEwMA==,10.43,-89.9,34968,t,2020-04-14 23:44:48.429,1,866900000,12,15,1032,4/5,125000,0,1,111120,REku
5129,NTMsMTAw,11.19,-54.6,35099,t,2020-04-14 23:44:49.254,1,866900000,12,15,901,4/5,125000,0,1,111120,1cLx
5130,NTAsMTAw,11.22,-66,35099,t,2020-04-14 23:44:49.748,1,866900000,12,15,901,4/5,125000,0,1,111116,bzCJ
5131,MTQ3LDEwMA==,11.58,-35.1,34968,t,2020-04-14 23:44:49.819,1,866900000,12,15,1032,4/5,125000,0,1,111115,neqs
5132,NTgsMTAw,10.62,-73.2,35099,t,2020-04-14 23:44:50.133,1,866900000,12,15,901,4/5,125000,0,1,111112,fZnL
5133,NTksMTAw,10.78,-35.8,35099,t,2020-04-14 23:44:50.156,1,866900000,12,15,901,4/5,125000,0,1,111112,UhLw
5134,NTEsMTAw,6.74,-75.9,35099,t,2020-04-14 23:44:50.491,1,866900000,12,15,901,4/5,125000,1,1,111118,neqs
5135,NTksMTAw,10.35,-98.3,35099,t,2020-04-14 23:44:50.688,1,866900000,12,15,901,4/5,125000,1,1,111112,NvIt
5136,NTMsMTAw,9.22,-69.2,35099,t,2020-04-14 23:44:51.232,1,866900000,12,15,901,4/5,125000,2,1,111113,neqs
5137,NTcsMTAw,10.32,-65.3,35099,t,2020-04-14 23:44:59.497,1,866900000,12,15,901,4/5,125000,0,1,111114,Ry2E
5138,NTcsMTAw,7.43,-79.2,35099,t,2020-04-14 23:45:00.011,1,866900000,12,15,901,4/5,125000,1,1,111120,fXix
5139,NTQsMTAw,11.09,-41.3,35099,t,2020-04-14 23:45:00.574,1,866900000,12,15,901,4/5,125000,1,1,111115,fZnL
5140,NTMsMTAw,7.84,-71.7,35099,t,2020-04-14 23:45:00.602,1,866900000,12,15,901,4/5,125000,2,1,111117,fXix
5141,NTEsMTAw,9.11,-102.8,35099,t,2020-04-14 23:45:00.838,1,866900000,12,15,901,4/5,125000,2,1,111120,NvIt
5142,MTQ4LDEwMA==,8.87,-56.6,34968,t,2020-04-14 23:45:01.259,1,866900000,12,15,1032,4/5,125000,1,1,111113,SHKH
5143,NTcsMTAw,7.14,-91.5,35099,t,2020-04-14 23:45:02.313,1,866900000,12,15,901,4/5,125000,2,1,111113,ZbhY
5144,NTIsMTAw,8.33,-98.6,35099,t,2020-04-14 23:45:11.132,1,866900000,12,15,901,4/5,125000,1,1,111112,Ry2E
5145,NTAsMTAw,11.32,-69.2,35099,t,2020-04-14 23:45:12.168,1,866900000,12,15,901,4/5,125000,1,1,111117,bzCJ
5146,MTQ5LDEwMA==,9.42,-89.7,34968,t,2020-04-14 23:45:12.996,1,866900000,12,15,1032,4/5,125000,0,1,111118,MybT
5147,NTYsMTAw,8.69,-51.8,35099,t,2020-04-14 23:45:13.066,1,866900000,12,15,901,4/5,125000,1,1,111119,UhLw
5148,MTQ5LDEwMA==,11.64,-42.6,34968,t,2020-04-14 23:45:13.859,1,866900000,12,15,1032,4/5,125000,1,1,111119,1cLx
5149,NTgsMTAw,8.74,-59,35099,t,2020-04-14 23:45:22.823,1,866900000,12,15,901,4/5,125000,0,1,111116,bMKY
5150,NTgsMTAw,10.72,-98.4,35099,t,2020-04-14 23:45:23.184,1,866900000,12,15,901,4/5,125000,2,1,111113,UhLw
5151,MTQ3LDEwMA==,7.49,-97,34968,t,2020-04-14 23:45:24.586,1,866900000,12,15,1032,4/5,125000,3,1,111118,UhLw
5152,MTUwLDEwMA==,9.31,-56.6,34968,t,2020-04-14 23:45:24.757,1,866900000,12,15,1032,4/5,125000,0,1,111111,TcTZ
5153,NTIsMTAw,6.99,-107.8,35099,t,2020-04-14 23:45:25.317,1,866900000,12,15,901,4/5,125000,2,1,111118,bzCJ
5154,MTUwLDEwMA==,7.33,-77.2,34968,t,2020-04-14 23:45:25.947,1,866900000,12,15,1032,4/5,125000,0,1,111113,wvcy
5155,MTQ5LDEwMA==,11.49,-90.4,34968,t,2020-04-14 23:45:35.971,1,866900000,12,15,1032,4/5,125000,3,1,111113,bzCJ
5156,MTQ4LDEwMA==,8.34,-76.4,34968,t,2020-04-14 23:45:36.183,1,866900000,12,15,1032,4/5,125000,0,1,111118,xgC4
5157,NTEsMTAw,6.6,-107,35099,t,2020-04-14 23:45:36.775,1,866900000,12,15,901,4/5,125000,0,1,111119,S7dA
5158,MTQ5LDEwMA==,6.75,-54,34968,t,2020-04-14 23:45:36.917,1,866900000,12,15,1032,4/5,125000,4,1,111116,UhLw
5159,NTUsMTAw,8.19,-86.7,35099,t,2020-04-14 23:45:37.03,1,866900000,12,15,901,4/5,125000,3,1,111113,NvIt
5160,MTQ2LDEwMA==,10.27,-75.1,34968,t,2020-04-14 23:45:37.534,1,866900000,12,15,1032,4/5,125000,0,1,111113,0rov
5161,NTIsMTAw,6.84,-98.1,35099,t,2020-04-14 23:45:46.869,1,866900000,12,15,901,4/5,125000,0,1,111115,5eQ3
5162,NTgsMTAw,7.44,-94,35099,t,2020-04-14 23:45:48.296,1,866900000,12,15,901,4/5,125000,0,1,111111,C5X2
5163,NTIsMTAw,9.28,-109.9,35099,t,2020-04-14 23:45:49.673,1,866900000,12,15,901,4/5,125000,1,1,111117,bMKY
5164,NTQsMTAw,9.85,-98.2,35099,t,2020-04-14 23:45:57.291,1,866900000,12,15,901,4/5,125000,0,1,111120,BxA8
5165,MTQ5LDEwMA==,8.19,-114.7,34968,t,2020-04-14 23:45:58.476,1,866900000,12,15,1032,4/5,125000,1,1,111117,wvcy
5166,MTQ4LDEwMA==,10.33,-67,34968,t,2020-04-14 23:45:58.497,1,866900000,12,15,1032,4/5,125000,0,1,111116,DnNf
5167,MTQ3LDEwMA==,6.52,-114.9,34968,t,2020-04-14 23:45:59.897,1,866900000,12,15,1032,4/5,125000,0,1,111119,A3Wb
5168,MTQ4LDEwMA==,7.75,-48.3,34968,t,2020-04-14 23:45:59.918,1,866900000,12,15,1032,4/5,125000,0,1,111112,uX3z
5169,MTQ5LDEwMA==,11.01,-57.9,34968,t,2020-04-14 23:46:10.113,1,866900000,12,15,1032,4/5,125000,0,1,111114,ZxkF
5170,NTUsMTAw,7.41,-56.7,35099,t,2020-04-14 23:46:10.812,1,866900000,12,15,901,4/5,125000,0,1,111115,NpQs
5171,NTcsMTAw,7.12,-38.9,35099,t,2020-04-14 23:46:10.944,1,866900000,12,15,901,4/5,125000,1,1,111119,C5X2
5172,MTQ4LDEwMA==,6.72,-112.4,34968,t,2020-04-14 23:46:20.497,1,866900000,12,15,1032,4/5,125000,0,1,111114,a0LB
5173,NTcsMTAw,7.96,-67.9,35099,t,2020-04-14 23:46:21.204,1,866900000,12,15,901,4/5,125000,0,1,111114,XYOq
5174,MTQ2LDEwMA==,8.24,-64.4,34968,t,2020-04-14 23:46:22.498,1,866900000,12,15,1032,4/5,125000,1,1,111119,uX3z
5175,MTUwLDEwMA==,7.98,-76.1,34968,t,2020-04-14 23:46:22.525,1,866900000,12,15,1032,4/5,125000,0,1,111119,5m38
5176,MTQ5LDEwMA==,10.21,-37.2,34968,t,2020-04-14 23:46:22.778,1,866900000,12,15,1032,4/5,125000,0,1,111118,YOXF
5177,NTksMTAw,11.27,-101.4,35099,t,2020-04-14 23:46:23.284,1,866900000,12,15,901,4/5,125000,0,1,111112,S08E
5178,NTAsMTAw,8.49,-85.5,35099,t,2020-04-14 23:46:23.845,1,866900000,12,15,901,4/5,125000,1,1,111113,a0LB
5179,NTUsMTAw,9.03,-68,35099,t,2020-04-14 23:46:32.233,1,866900000,12,15,901,4/5,125000,1,1,111116,S08E
5180,MTQ2LDEwMA==,6.9,-86.4,34968,t,2020-04-14 23:46:32.586,1,866900000,12,15,1032,4/5,125000,1,1,111120,DnNf
5181,NTYsMTAw,7.6,-35.6,35099,t,2020-04-14 23:46:34.18,1,866900000,12,15,901,4/5,125000,0,1,111118,sbye
5182,NTQsMTAw,10.78,-44.5,35099,t,2020-04-14 23:46:34.332,1,866900000,12,15,901,4/5,125000,0,1,111115,UJvM
5183,NTEsMTAw,8.17,-76.7,35099,t,2020-04-14 23:46:34.594,1,866900000,12,15,901,4/5,125000,0,1,111111,bDZl
5184,NTUsMTAw,7.32,-101.9,35099,t,2020-04-14 23:46:34.688,1,866900000,12,15,901,4/5,125000,0,1,111112,Vt5i
5185,NTgsMTAw,8.76,-102.5,35099,t,2020-04-14 23:46:35.439,1,866900000,12,15,901,4/5,125000,0,1,111113,hc6F
5186,MTUwLDEwMA==,11.36,-109.2,34968,t,2020-04-14 23:46:43.71,1,866900000,12,15,1032,4/5,125000,1,1,111112,hc6F
5187,NTAsMTAw,11.44,-36.8,35099,t,2020-04-14 23:46:44.161,1,866900000,12,15,901,4/5,125000,1,1,111120,NpQs
5188,NTQsMTAw,8.13,-60.1,35099,t,2020-04-14 23:46:45.767,1,866900000,12,15,901,4/5,125000,1,1,111118,Vt5i
5189,NTgsMTAw,7.3,-52.7,35099,t,2020-04-14 23:46:46.18,1,866900000,12,15,901,4/5,125000,0,1,111111,qPc7
5190,MTQ2LDEwMA==,9.08,-63.7,34968,t,2020-04-14 23:46:46.206,1,866900000,12,15,1032,4/5,125000,0,1,111112,D1bs
5191,NTgsMTAw,7.83,-53,35099,t,2020-04-14 23:46:56.307,1,866900000,12,15,901,4/5,125000,1,1,111117,qPc7
5192,NTUsMTAw,8.6,-51.5,35099,t,2020-04-14 23:46:57.351,1,866900000,12,15,901,4/5,125000,1,1,111118,bDZl
5193,NTQsMTAw,11.72,-85.3,35099,t,2020-04-14 23:46:57.777,1,866900000,12,15,901,4/5,125000,0,1,111111,An6r
5194,NTYsMTAw,11.53,-48.9,35099,t,2020-04-14 23:46:57.848,1,866900000,12,15,901,4/5,125000,0,1,111118,97aR
5195,MTQ3LDEwMA==,7.81,-65.1,34968,t,2020-04-14 23:46:58.59,1,866900000,12,15,1032,4/5,125000,1,1,111113,97aR
5196,NTUsMTAw,8.24,-82.9,35099,t,2020-04-14 23:47:08.667,1,866900000,12,15,901,4/5,125000,0,1,111115,Kr3P
5197,MTQ2LDEwMA==,10.86,-52.2,34968,t,2020-04-14 23:47:08.936,1,866900000,12,15,1032,4/5,125000,2,1,111118,qPc7
5198,NTQsMTAw,10.35,-50.1,35099,t,2020-04-14 23:47:10.184,1,866900000,12,15,901,4/5,125000,1,1,111113,Kr3P
5199,NTMsMTAw,10.46,-39.6,35099,t,2020-04-14 23:47:18.882,1,866900000,12,15,901,4/5,125000,1,1,111120,An6r
5200,NTcsMTAw,8.78,-50.1,35099,t,2020-04-14 23:47:19.665,1,866900000,12,15,901,4/5,125000,0,1,111120,mGUh
5201,NTcsMTAw,6.85,-65.4,35099,t,2020-04-14 23:47:20.253,1,866900000,12,15,901,4/5,125000,0,1,111115,4cNy
5202,MTUwLDEwMA==,11.2,-56.7,34968,t,2020-04-14 23:47:30.073,1,866900000,12,15,1032,4/5,125000,0,1,111116,nT6c
5203,NTAsMTAw,11.43,-63.7,35099,t,2020-04-14 23:47:31.929,1,866900000,12,15,901,4/5,125000,0,1,111115,FAVQ
5204,NTksMTAw,10.5,-105.1,35099,t,2020-04-14 23:47:31.955,1,866900000,12,15,901,4/5,125000,0,1,111119,cqtW
5205,NTYsMTAw,7.43,-94.7,35099,t,2020-04-14 23:47:32.726,1,866900000,12,15,901,4/5,125000,0,1,111111,DTlw
5206,MTQ3LDEwMA==,7.86,-72,34968,t,2020-04-14 23:47:33.172,1,866900000,12,15,1032,4/5,125000,1,1,111116,D1bs
5207,NTYsMTAw,7.87,-86.1,35099,t,2020-04-14 23:47:33.682,1,866900000,12,15,901,4/5,125000,0,1,111117,LrzI
5208,MTQ4LDEwMA==,9.07,-40.8,34968,t,2020-04-14 23:47:34.178,1,866900000,12,15,1032,4/5,125000,0,1,111113,VKtQ
5209,NTksMTAw,9.9,-90.6,35099,t,2020-04-14 23:47:41.603,1,866900000,12,15,901,4/5,125000,1,1,111112,VKtQ
5210,NTcsMTAw,11.26,-81.7,35099,t,2020-04-14 23:47:42.123,1,866900000,12,15,901,4/5,125000,1,1,111113,FAVQ
5211,NTMsMTAw,10.06,-86.4,35099,t,2020-04-14 23:47:43.494,1,866900000,12,15,901,4/5,125000,0,1,111115,sg14
5212,MTQ5LDEwMA==,9.39,-91,34968,t,2020-04-14 23:47:45.416,1,866900000,12,15,1032,4/5,125000,2,1,111119,An6r
5213,MTQ2LDEwMA==,11.09,-92.9,34968,t,2020-04-14 23:47:45.796,1,866900000,12,15,1032,4/5,125000,0,1,111111,6BIT
5214,NTMsMTAw,11.61,-114.4,35099,t,2020-04-14 23:47:54.595,1,866900000,12,15,901,4/5,125000,0,1,111113,qbKV
5215,MTQ5LDEwMA==,9.66,-87.3,34968,t,2020-04-14 23:47:56.259,1,866900000,12,15,1032,4/5,125000,1,1,111119,DTlw
5216,MTQ4LDEwMA==,7.01,-52.6,34968,t,2020-04-14 23:47:56.393,1,866900000,12,15,1032,4/5,125000,0,1,111116,Qiuo
5217,NTEsMTAw,9.97,-98.2,35099,t,2020-04-14 23:47:56.456,1,866900000,12,15,901,4/5,125000,1,1,111114,qbKV
5218,NTYsMTAw,9.03,-110.5,35099,t,2020-04-14 23:47:56.958,1,866900000,12,15,901,4/5,125000,1,1,111119,nT6c
5219,NTgsMTAw,11.02,-56.6,35099,t,2020-04-14 23:47:57.243,1,866900000,12,15,901,4/5,125000,2,1,111119,97aR
5220,MTQ2LDEwMA==,11.33,-76.4,34968,t,2020-04-14 23:47:57.452,1,866900000,12,15,1032,4/5,125000,0,1,111111,ZWnY
5221,NTAsMTAw,10.69,-56.2,35099,t,2020-04-14 23:47:57.656,1,866900000,12,15,901,4/5,125000,1,1,111111,sg14
5222,NTIsMTAw,6.51,-102.3,35099,t,2020-04-14 23:47:57.681,1,866900000,12,15,901,4/5,125000,1,1,111112,6BIT
5223,NTYsMTAw,9.41,-62.2,35099,t,2020-04-14 23:48:07.806,1,866900000,12,15,901,4/5,125000,0,1,111116,vGCP
5224,NTUsMTAw,7.43,-111.8,35099,t,2020-04-14 23:48:07.836,1,866900000,12,15,901,4/5,125000,0,1,111120,90Fb
5225,NTYsMTAw,10.62,-41.9,35099,t,2020-04-14 23:48:07.926,1,866900000,12,15,901,4/5,125000,2,1,111119,6BIT
5226,NTQsMTAw,8.78,-39.7,35099,t,2020-04-14 23:48:08.045,1,866900000,12,15,901,4/5,125000,1,1,111117,ZWnY
5227,MTUwLDEwMA==,11.09,-45.4,34968,t,2020-04-14 23:48:09.214,1,866900000,12,15,1032,4/5,125000,0,1,111117,HOi1
5228,NTksMTAw,10,-98,35099,t,2020-04-14 23:48:09.257,1,866900000,12,15,901,4/5,125000,0,1,111113,Wvvb
5229,MTQ4LDEwMA==,10.68,-89.4,34968,t,2020-04-14 23:48:09.35,1,866900000,12,15,1032,4/5,125000,1,1,111115,vGCP
5230,NTUsMTAw,6.86,-92.3,35099,t,2020-04-14 23:48:19.562,1,866900000,12,15,901,4/5,125000,0,1,111119,EWyl
5231,MTUwLDEwMA==,7.49,-113,34968,t,2020-04-14 23:48:20.084,1,866900000,12,15,1032,4/5,125000,0,1,111118,oLaH
5232,NTIsMTAw,7.7,-46.3,35099,t,2020-04-14 23:48:20.413,1,866900000,12,15,901,4/5,125000,1,1,111119,4cNy
5233,MTQ3LDEwMA==,10.01,-111.7,34968,t,2020-04-14 23:48:20.656,1,866900000,12,15,1032,4/5,125000,1,1,111115,EWyl
5234,NTYsMTAw,8.79,-82.3,35099,t,2020-04-14 23:48:27.975,1,866900000,12,15,901,4/5,125000,0,1,111120,mqvg
5235,MTQ3LDEwMA==,10.06,-112,34968,t,2020-04-14 23:48:30.522,1,866900000,12,15,1032,4/5,125000,0,1,111119,Dw0Q
5236,NTgsMTAw,7.77,-71.2,35099,t,2020-04-14 23:48:30.543,1,866900000,12,15,901,4/5,125000,2,1,111113,ZWnY
5237,NTcsMTAw,8.01,-98.1,35099,t,2020-04-14 23:48:30.612,1,866900000,12,15,901,4/5,125000,1,1,111117,Qiuo
5238,MTQ3LDEwMA==,6.58,-90.6,34968,t,2020-04-14 23:48:30.646,1,866900000,12,15,1032,4/5,125000,2,1,111114,EWyl
5239,MTQ4LDEwMA==,8.53,-62,34968,t,2020-04-14 23:48:30.988,1,866900000,12,15,1032,4/5,125000,0,1,111116,w54f
5240,NTUsMTAw,7.03,-104.4,35099,t,2020-04-14 23:48:31.006,1,866900000,12,15,901,4/5,125000,1,1,111112,oLaH
5241,NTMsMTAw,9.7,-85.7,35099,t,2020-04-14 23:48:32.238,1,866900000,12,15,901,4/5,125000,0,1,111115,FDvx
5242,NTMsMTAw,7.96,-48.2,35099,t,2020-04-14 23:48:32.415,1,866900000,12,15,901,4/5,125000,0,1,111112,GFZD
5243,MTQ3LDEwMA==,8.04,-106,34968,t,2020-04-14 23:48:32.504,1,866900000,12,15,1032,4/5,125000,1,1,111115,mqvg
5244,NTUsMTAw,9.28,-92.1,35099,t,2020-04-14 23:48:39.83,1,866900000,12,15,901,4/5,125000,1,1,111118,GFZD
5245,MTQ4LDEwMA==,11.2,-39.3,34968,t,2020-04-14 23:48:42.526,1,866900000,12,15,1032,4/5,125000,0,1,111116,IWVD
5246,MTUwLDEwMA==,7.02,-97,34968,t,2020-04-14 23:48:42.547,1,866900000,12,15,1032,4/5,125000,0,1,111116,LSHX
5247,NTEsMTAw,8.71,-114.4,35099,t,2020-04-14 23:48:43.281,1,866900000,12,15,901,4/5,125000,0,1,111118,TsZT
5248,NTQsMTAw,8.36,-105.8,35099,t,2020-04-14 23:48:49.125,1,866900000,12,15,901,4/5,125000,0,1,111111,0U7I
5249,NTMsMTAw,9.59,-57.1,35099,t,2020-04-14 23:48:54.124,1,866900000,12,15,901,4/5,125000,0,1,111116,S4Ar
5250,MTQ3LDEwMA==,7.25,-69.7,34968,t,2020-04-14 23:48:54.91,1,866900000,12,15,1032,4/5,125000,1,1,111112,0U7I
5251,MTUwLDEwMA==,11.71,-96.9,34968,t,2020-04-14 23:48:55.396,1,866900000,12,15,1032,4/5,125000,0,1,111115,OOUl
5252,NTEsMTAw,10.56,-54,35099,t,2020-04-14 23:48:55.485,1,866900000,12,15,901,4/5,125000,0,1,111112,oAEk
5253,NTEsMTAw,8.12,-60.8,35099,t,2020-04-14 23:48:55.541,1,866900000,12,15,901,4/5,125000,0,1,111113,kLYg
5254,MTUwLDEwMA==,10.91,-93.7,34968,t,2020-04-14 23:48:55.582,1,866900000,12,15,1032,4/5,125000,3,1,111117,EWyl
5255,NTUsMTAw,8.54,-47.8,35099,t,2020-04-14 23:48:55.652,1,866900000,12,15,901,4/5,125000,0,1,111115,hXM6
5256,MTUwLDEwMA==,9.46,-84.1,34968,t,2020-04-14 23:49:04.22,1,866900000,12,15,1032,4/5,125000,1,1,111117,w54f
5257,MTUwLDEwMA==,7.67,-45.9,34968,t,2020-04-14 23:49:05.096,1,866900000,12,15,1032,4/5,125000,0,1,111115,KQ9K
5258,NTQsMTAw,9.07,-78.2,35099,t,2020-04-14 23:49:05.675,1,866900000,12,15,901,4/5,125000,2,1,111116,0U7I
5259,NTYsMTAw,10.98,-43.9,35099,t,2020-04-14 23:49:05.72,1,866900000,12,15,901,4/5,125000,1,1,111112,kLYg
5260,NTgsMTAw,9,-68.9,35099,t,2020-04-14 23:49:05.862,1,866900000,12,15,901,4/5,125000,0,1,111119,VXUp
5261,NTMsMTAw,7.34,-108.5,35099,t,2020-04-14 23:49:06.711,1,866900000,12,15,901,4/5,125000,2,1,111113,mqvg
5262,NTgsMTAw,10.1,-88.2,35099,t,2020-04-14 23:49:07.085,1,866900000,12,15,901,4/5,125000,1,1,111117,IWVD
5263,NTgsMTAw,8.72,-40.4,35099,t,2020-04-14 23:49:07.158,1,866900000,12,15,901,4/5,125000,1,1,111117,FDvx
5264,NTMsMTAw,10.63,-37.4,35099,t,2020-04-14 23:49:17.328,1,866900000,12,15,901,4/5,125000,1,1,111112,KQ9K
5265,NTQsMTAw,7.08,-74.5,35099,t,2020-04-14 23:49:18.042,1,866900000,12,15,901,4/5,125000,1,1,111116,OOUl
5266,MTQ2LDEwMA==,11.37,-93.8,34968,t,2020-04-14 23:49:18.486,1,866900000,12,15,1032,4/5,125000,1,1,111118,VXUp
5267,NTQsMTAw,7.6,-48.8,35099,t,2020-04-14 23:49:18.671,1,866900000,12,15,901,4/5,125000,1,1,111117,hXM6
5268,MTQ5LDEwMA==,8.03,-111.1,34968,t,2020-04-14 23:49:25.827,1,866900000,12,15,1032,4/5,125000,0,1,111120,updg
5269,NTMsMTAw,10.92,-81.2,35099,t,2020-04-14 23:49:28.401,1,866900000,12,15,901,4/5,125000,1,1,111119,S4Ar
5270,MTQ3LDEwMA==,10.16,-46.6,34968,t,2020-04-14 23:49:28.855,1,866900000,12,15,1032,4/5,125000,0,1,111116,clMw
5271,MTUwLDEwMA==,7.75,-88,34968,t,2020-04-14 23:49:29.843,1,866900000,12,15,1032,4/5,125000,2,1,111119,w54f
5272,NTUsMTAw,10.18,-112.2,35099,t,2020-04-14 23:49:37.971,1,866900000,12,15,901,4/5,125000,0,1,111114,dRnx
5273,NTMsMTAw,9.51,-71,35099,t,2020-04-14 23:49:41.193,1,866900000,12,15,901,4/5,125000,0,1,111112,NH9d
5274,NTgsMTAw,10.5,-67.6,35099,t,2020-04-14 23:49:41.434,1,866900000,12,15,901,4/5,125000,3,1,111113,0U7I
5275,NTIsMTAw,10.75,-109.9,35099,t,2020-04-14 23:49:41.692,1,866900000,12,15,901,4/5,125000,0,1,111115,ZlgU
5276,MTQ3LDEwMA==,6.93,-59.5,34968,t,2020-04-14 23:49:50.516,1,866900000,12,15,1032,4/5,125000,0,1,111117,IeBv
5277,MTQ4LDEwMA==,10.14,-108.1,34968,t,2020-04-14 23:49:50.536,1,866900000,12,15,1032,4/5,125000,1,1,111114,ZlgU
5278,NTcsMTAw,9.7,-76.4,35099,t,2020-04-14 23:49:50.941,1,866900000,12,15,901,4/5,125000,0,1,111114,pKn4
5279,NTksMTAw,10.72,-71.9,35099,t,2020-04-14 23:49:52.184,1,866900000,12,15,901,4/5,125000,1,1,111117,clMw
5280,MTQ3LDEwMA==,8.33,-72.3,34968,t,2020-04-14 23:49:53.395,1,866900000,12,15,1032,4/5,125000,0,1,111113,ba6p
5281,MTQ3LDEwMA==,10.53,-90.5,34968,t,2020-04-14 23:50:02.652,1,866900000,12,15,1032,4/5,125000,0,1,111113,lrjY
5282,NTIsMTAw,9.61,-39.4,35099,t,2020-04-14 23:50:03.737,1,866900000,12,15,901,4/5,125000,2,1,111115,clMw
5283,NTAsMTAw,7.37,-48.3,35099,t,2020-04-14 23:50:04.976,1,866900000,12,15,901,4/5,125000,0,1,111113,Kg8I
5284,NTcsMTAw,6.84,-89.7,35099,t,2020-04-14 23:50:12.688,1,866900000,12,15,901,4/5,125000,0,1,111114,dWkf
5285,NTEsMTAw,11.45,-99.9,35099,t,2020-04-14 23:50:15.147,1,866900000,12,15,901,4/5,125000,0,1,111116,lLO9
5286,NTgsMTAw,8.79,-87.3,35099,t,2020-04-14 23:50:16.578,1,866900000,12,15,901,4/5,125000,1,1,111111,Kg8I
5287,NTUsMTAw,8.02,-85.2,35099,t,2020-04-14 23:50:16.602,1,866900000,12,15,901,4/5,125000,0,1,111112,6kfu
5288,NTksMTAw,10.96,-65.7,35099,t,2020-04-14 23:50:26.908,1,866900000,12,15,901,4/5,125000,0,1,111118,RnDP
5289,NTEsMTAw,9.78,-110.1,35099,t,2020-04-14 23:50:27.081,1,866900000,12,15,901,4/5,125000,0,1,111117,pR4e
5290,NTUsMTAw,10.43,-104.5,35099,t,2020-04-14 23:50:27.512,1,866900000,12,15,901,4/5,125000,1,1,111112,RnDP
5291,NTMsMTAw,6.85,-72.3,35099,t,2020-04-14 23:50:28.269,1,866900000,12,15,901,4/5,125000,0,1,111115,Pip2
5292,NTcsMTAw,6.82,-42,35099,t,2020-04-14 23:50:33.307,1,866900000,12,15,901,4/5,125000,0,1,111111,bvjd
5293,MTQ4LDEwMA==,10.95,-113.2,34968,t,2020-04-14 23:50:39.097,1,866900000,12,15,1032,4/5,125000,1,1,111112,bvjd
5294,MTQ2LDEwMA==,9.02,-54.4,34968,t,2020-04-14 23:50:39.77,1,866900000,12,15,1032,4/5,125000,1,1,111112,lLO9
5295,MTQ5LDEwMA==,10.41,-99.6,34968,t,2020-04-14 23:50:49.87,1,866900000,12,15,1032,4/5,125000,0,1,111116,mEqs
