id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id
11179,ODcsMTAw,11.19,-95.6,35767,t,2020-04-13 15:21:41.699,866100000,10,15,233,4/5,125000,1,1,CCCCCC,8kTr
11180,MTEwLDEwMA==,6.62,-83.2,35432,t,2020-04-13 15:21:42.56,866100000,11,14,568,4/5,125000,2,1,EEEEEE,8kTr
11181,MTQxLDEwMA==,8.33,-88.7,35853,t,2020-04-13 15:21:43.07,866100000,9,15,147,4/5,125000,2,1,888888,nGE4
11182,MTQzLDEwMA==,10.29,-99.8,35954,t,2020-04-13 15:21:43.33,866100000,7,12,46,4/5,125000,3,1,111111,adO2
11183,MTUwLDEwMA==,9.06,-85.4,35954,t,2020-04-13 15:21:43.472,866900000,7,14,46,4/5,125000,6,1,333333,tlFe
11184,NzgsMTAw,8.7,-100.6,35960,t,2020-04-13 15:21:43.917,866100000,7,13,40,4/5,125000,5,1,FFFFFF,lXJx
11185,MTM3LDEwMA==,9,-49.4,35954,t,2020-04-13 15:21:46.034,866100000,7,11,46,4/5,125000,3,1,555555,LHoP
11186,ODAsMTAw,6.53,-75.9,35767,t,2020-04-13 15:21:46.363,866100000,10,14,233,4/5,125000,6,1,444444,guB6
11187,MTM1LDEwMA==,8.5,-77.9,35432,t,2020-04-13 15:21:46.885,866100000,11,14,568,4/5,125000,0,1,DDDDDD,LT9I
11188,NjQsMTAw,8.31,-54.4,35767,t,2020-04-13 15:21:48.191,866100000,10,15,233,4/5,125000,2,1,999999,ZT1M
11189,NTIsMTAw,8.37,-65.2,35960,t,2020-04-13 15:21:49.076,866900000,7,14,40,4/5,125000,8,1,GGGGGG,Bhyu
11190,NjIsMTAw,6.82,-112.7,35767,t,2020-04-13 15:21:49.248,866100000,10,14,233,4/5,125000,1,1,333333,g8vX
11191,NjAsMTAw,10.05,-61.8,35960,t,2020-04-13 15:21:49.906,866100000,7,13,40,4/5,125000,5,1,222222,KjD4
11192,MTQwLDEwMA==,9.38,-74.5,35954,t,2020-04-13 15:21:50.486,866100000,7,10,46,4/5,125000,3,1,666666,VOI8
11193,MTIwLDEwMA==,7.65,-76.8,35954,t,2020-04-13 15:21:51.169,866100000,7,10,46,4/5,125000,6,1,000000,Ocqa
11194,MTQxLDEwMA==,11.21,-80.3,35734,t,2020-04-13 15:21:51.718,866100000,10,15,266,4/5,125000,1,1,CCCCCC,LT9I
11195,OTIsMTAw,8.17,-77.5,35505,t,2020-04-13 15:21:52.571,866100000,11,14,495,4/5,125000,2,1,EEEEEE,LT9I
11196,NjEsMTAw,7.99,-37.6,35872,t,2020-04-13 15:21:53.08,866100000,9,15,128,4/5,125000,2,1,888888,8nyQ
11197,NzQsMTAw,8.69,-61.1,35960,t,2020-04-13 15:21:53.342,866100000,7,12,40,4/5,125000,4,1,111111,xoZa
11198,NzEsMTAw,7.19,-85.4,35960,t,2020-04-13 15:21:53.929,866100000,7,13,40,4/5,125000,4,1,FFFFFF,LVvq
11199,MTExLDEwMA==,11.38,-48.6,35954,t,2020-04-13 15:21:54.061,866100000,7,8,46,4/5,125000,6,1,333333,KjD4
11200,NTAsMTAw,9.39,-72.1,35960,t,2020-04-13 15:21:56.038,866900000,7,14,40,4/5,125000,7,1,555555,qFRD
11201,MTA0LDEwMA==,8.69,-85.3,35734,t,2020-04-13 15:21:56.372,866100000,10,14,266,4/5,125000,7,1,444444,4Lt4
11202,NzEsMTAw,11.42,-63.2,35505,t,2020-04-13 15:21:56.894,866100000,11,14,495,4/5,125000,0,1,DDDDDD,eVaQ
11203,NjYsMTAw,7.79,-83.7,35767,t,2020-04-13 15:21:58.204,866100000,10,15,233,4/5,125000,2,1,999999,h7Ha
11204,NTcsMTAw,11.71,-69.2,35960,t,2020-04-13 15:21:59.25,866900000,7,14,40,4/5,125000,2,1,333333,OZAW
11205,MTQ3LDEwMA==,8.3,-74.2,35954,t,2020-04-13 15:21:59.683,866900000,7,14,46,4/5,125000,6,1,GGGGGG,DpGD
11206,MTA2LDEwMA==,6.5,-55.7,35954,t,2020-04-13 15:21:59.929,866100000,7,13,46,4/5,125000,6,1,222222,3ZUv
11207,MTExLDEwMA==,8.06,-53.9,35954,t,2020-04-13 15:22:00.495,866100000,7,10,46,4/5,125000,3,1,666666,vOyL
11208,MTI0LDEwMA==,9.58,-113.6,35954,t,2020-04-13 15:22:01.175,866100000,7,10,46,4/5,125000,6,1,000000,Fner
11209,MTQ1LDEwMA==,10.4,-91.9,35734,t,2020-04-13 15:22:01.728,866100000,10,15,266,4/5,125000,1,1,CCCCCC,eVaQ
11210,NTQsMTAw,9,-82.7,35960,t,2020-04-13 15:22:02.585,866900000,7,14,40,4/5,125000,2,1,EEEEEE,eVaQ
11211,MTA4LDEwMA==,10.29,-69.2,35853,t,2020-04-13 15:22:03.146,866100000,9,15,147,4/5,125000,2,1,888888,3AKn
11212,OTIsMTAw,8.14,-105.6,35872,t,2020-04-13 15:22:03.202,866100000,9,15,128,4/5,125000,1,1,777777,KjPS
11213,MTAxLDEwMA==,9.28,-35.8,35954,t,2020-04-13 15:22:03.363,866100000,7,12,46,4/5,125000,3,1,111111,L84q
11214,MTQwLDEwMA==,7.34,-60.4,35954,t,2020-04-13 15:22:03.938,866100000,7,13,46,4/5,125000,7,1,FFFFFF,OMJ9
11215,MTE0LDEwMA==,10.68,-83,35954,t,2020-04-13 15:22:04.067,866100000,7,8,46,4/5,125000,7,1,333333,3ZUv
11216,OTEsMTAw,6.8,-114.8,35767,t,2020-04-13 15:22:06.379,866100000,10,14,233,4/5,125000,7,1,444444,EDfY
11217,MTI0LDEwMA==,9.83,-59.3,35954,t,2020-04-13 15:22:06.623,866100000,7,8,46,4/5,125000,4,1,555555,BYTb
11218,OTQsMTAw,8,-77.6,35505,t,2020-04-13 15:22:06.91,866100000,11,14,495,4/5,125000,0,1,DDDDDD,muOP
11219,MTExLDEwMA==,8.08,-40.3,35734,t,2020-04-13 15:22:08.19,866100000,10,15,266,4/5,125000,1,1,999999,5Tc7
11220,MTM0LDEwMA==,9.33,-80.4,35734,t,2020-04-13 15:22:09.838,866100000,10,15,266,4/5,125000,2,1,333333,T4FA
11221,MTQxLDEwMA==,11.67,-59.2,35954,t,2020-04-13 15:22:09.921,866100000,7,13,46,4/5,125000,7,1,222222,Pg5x
11222,NzQsMTAw,9.41,-38.7,35960,t,2020-04-13 15:22:10.307,866100000,7,10,40,4/5,125000,5,1,GGGGGG,etNM
11223,MTIyLDEwMA==,11.39,-89.4,35954,t,2020-04-13 15:22:10.5,866100000,7,10,46,4/5,125000,8,1,666666,f0jO
11224,MTM1LDEwMA==,9.83,-67.6,35954,t,2020-04-13 15:22:11.194,866100000,7,10,46,4/5,125000,4,1,000000,fIYX
11225,NTAsMTAw,7.93,-51.8,35960,t,2020-04-13 15:22:12.094,866900000,7,14,40,4/5,125000,1,1,CCCCCC,muOP
11226,MTAzLDEwMA==,9.37,-36.8,35853,t,2020-04-13 15:22:13.1,866100000,9,15,147,4/5,125000,2,1,888888,HwW0
11227,MTE5LDEwMA==,11.49,-64.8,35432,t,2020-04-13 15:22:13.197,866100000,11,15,568,4/5,125000,2,1,EEEEEE,muOP
11228,MTI4LDEwMA==,9.09,-114.6,35853,t,2020-04-13 15:22:13.211,866100000,9,15,147,4/5,125000,1,1,777777,HVxG
11229,ODMsMTAw,9.12,-91.5,35960,t,2020-04-13 15:22:13.361,866100000,7,12,40,4/5,125000,5,1,111111,LH0s
11230,MTQ1LDEwMA==,6.71,-41.4,35954,t,2020-04-13 15:22:13.945,866100000,7,13,46,4/5,125000,8,1,FFFFFF,4jtT
11231,MTM2LDEwMA==,9.15,-49.9,35954,t,2020-04-13 15:22:14.074,866100000,7,8,46,4/5,125000,8,1,333333,Pg5x
11232,NjEsMTAw,8.56,-100.9,35767,t,2020-04-13 15:22:16.389,866100000,10,14,233,4/5,125000,4,1,444444,asxM
11233,OTYsMTAw,10.29,-74.8,35960,t,2020-04-13 15:22:16.628,866100000,7,8,40,4/5,125000,7,1,555555,egCH
11234,MTMyLDEwMA==,7.5,-49.7,35432,t,2020-04-13 15:22:16.91,866100000,11,14,568,4/5,125000,0,1,DDDDDD,gMnw
11235,NzksMTAw,9.68,-62,35872,t,2020-04-13 15:22:18.049,866100000,9,15,128,4/5,125000,1,1,222222,kjSy
11236,NzUsMTAw,9.08,-91.7,35767,t,2020-04-13 15:22:18.195,866100000,10,15,233,4/5,125000,1,1,999999,pG59
11237,MTA4LDEwMA==,8.14,-114.7,35734,t,2020-04-13 15:22:19.847,866100000,10,15,266,4/5,125000,2,1,333333,DVzO
11238,NTYsMTAw,10.92,-60.4,35960,t,2020-04-13 15:22:19.931,866900000,7,14,40,4/5,125000,3,1,222222,fkpJ
11239,MTMzLDEwMA==,6.6,-112.1,35954,t,2020-04-13 15:22:20.321,866100000,7,10,46,4/5,125000,7,1,GGGGGG,Q9xw
11240,MTA2LDEwMA==,8.09,-65.5,35954,t,2020-04-13 15:22:20.505,866100000,7,10,46,4/5,125000,5,1,666666,xawQ
11241,MTMwLDEwMA==,6.93,-59.7,35954,t,2020-04-13 15:22:21.193,866100000,7,10,46,4/5,125000,4,1,000000,fkpJ
11242,NTEsMTAw,6.99,-52.4,35960,t,2020-04-13 15:22:22.746,866900000,7,14,40,4/5,125000,1,1,CCCCCC,gMnw
11243,NTksMTAw,9.42,-112.4,35960,t,2020-04-13 15:22:23.112,866900000,7,14,40,4/5,125000,2,1,888888,qNgi
11244,MTI3LDEwMA==,9.27,-68.5,35432,t,2020-04-13 15:22:23.213,866100000,11,15,568,4/5,125000,2,1,EEEEEE,gMnw
11245,MTE3LDEwMA==,7.34,-55.4,35853,t,2020-04-13 15:22:23.224,866100000,9,15,147,4/5,125000,1,1,777777,nR6v
11246,MTM4LDEwMA==,9.65,-72.5,35954,t,2020-04-13 15:22:23.372,866100000,7,12,46,4/5,125000,8,1,111111,7Tfj
11247,MTA1LDEwMA==,6.95,-114.7,35954,t,2020-04-13 15:22:23.955,866100000,7,13,46,4/5,125000,7,1,FFFFFF,xZKq
11248,OTEsMTAw,7.98,-73.3,35960,t,2020-04-13 15:22:24.084,866100000,7,8,40,4/5,125000,5,1,333333,fkpJ
11249,NTEsMTAw,11.34,-51.1,35960,t,2020-04-13 15:22:26.399,866900000,7,14,40,4/5,125000,5,1,444444,hdtP
11250,MTQwLDEwMA==,10.17,-65.3,35954,t,2020-04-13 15:22:26.635,866100000,7,8,46,4/5,125000,7,1,555555,1iDV
11251,OTgsMTAw,7.86,-73.5,35505,t,2020-04-13 15:22:26.92,866100000,11,14,495,4/5,125000,0,1,DDDDDD,TUpF
11252,MTE3LDEwMA==,9.01,-57.9,35853,t,2020-04-13 15:22:28.035,866100000,9,15,147,4/5,125000,1,1,222222,fs6x
11253,MTI1LDEwMA==,11.26,-39.2,35734,t,2020-04-13 15:22:28.212,866100000,10,15,266,4/5,125000,2,1,999999,EBdE
11254,NjAsMTAw,11.37,-107.1,35767,t,2020-04-13 15:22:29.858,866100000,10,15,233,4/5,125000,1,1,333333,1zkp
11255,OTAsMTAw,7.89,-50,35960,t,2020-04-13 15:22:30.318,866100000,7,10,40,4/5,125000,7,1,GGGGGG,eSIx
11256,NjYsMTAw,9.27,-65,35960,t,2020-04-13 15:22:30.512,866100000,7,10,40,4/5,125000,7,1,666666,blt7
11257,OTIsMTAw,7.2,-110.5,35960,t,2020-04-13 15:22:30.533,866100000,7,11,40,4/5,125000,7,1,222222,irMh
11258,MTQ4LDEwMA==,10.02,-45.8,35954,t,2020-04-13 15:22:31.204,866900000,7,14,46,4/5,125000,5,1,000000,9yeK
11259,NTgsMTAw,10.28,-72.9,35960,t,2020-04-13 15:22:33.229,866900000,7,14,40,4/5,125000,1,1,EEEEEE,TUpF
11260,MTEyLDEwMA==,9.29,-79.5,35432,t,2020-04-13 15:22:33.376,866100000,11,15,568,4/5,125000,2,1,CCCCCC,TUpF
11261,MTM3LDEwMA==,7.45,-48.2,35954,t,2020-04-13 15:22:33.389,866100000,7,12,46,4/5,125000,8,1,111111,MiMg
11262,MTE4LDEwMA==,8.5,-54.6,35954,t,2020-04-13 15:22:33.965,866100000,7,13,46,4/5,125000,4,1,FFFFFF,LHoP
11263,NjUsMTAw,10.11,-39.2,35960,t,2020-04-13 15:22:34.101,866100000,7,8,40,4/5,125000,8,1,333333,irMh
11264,NTEsMTAw,10.59,-58.2,35960,t,2020-04-13 15:22:36.645,866900000,7,14,40,4/5,125000,5,1,555555,JyH5
11265,MTE5LDEwMA==,8.55,-85.6,35432,t,2020-04-13 15:22:36.935,866100000,11,14,568,4/5,125000,0,1,DDDDDD,7m6r
11266,NTEsMTAw,10.25,-99,35960,t,2020-04-13 15:22:36.992,866900000,7,14,40,4/5,125000,7,1,444444,kcYW
11267,NTcsMTAw,7.75,-35.1,35960,t,2020-04-13 15:22:38.046,866900000,7,14,40,4/5,125000,1,1,222222,X5DJ
11268,OTksMTAw,8.11,-80.6,35767,t,2020-04-13 15:22:39.874,866100000,10,15,233,4/5,125000,2,1,333333,qvJ1
11269,MTE2LDEwMA==,8.47,-105.3,35954,t,2020-04-13 15:22:40.333,866100000,7,10,46,4/5,125000,7,1,GGGGGG,Db41
11270,OTMsMTAw,8.52,-53.4,35960,t,2020-04-13 15:22:40.526,866100000,7,10,40,4/5,125000,4,1,666666,tcFJ
11271,NjcsMTAw,11.39,-112.8,35960,t,2020-04-13 15:22:40.542,866100000,7,11,40,4/5,125000,3,1,222222,BrIj
11272,ODYsMTAw,10.81,-45.6,35960,t,2020-04-13 15:22:41.79,866100000,7,10,40,4/5,125000,3,1,000000,6q9i
11273,MTE5LDEwMA==,8.25,-39.7,35432,t,2020-04-13 15:22:43.468,866100000,11,15,568,4/5,125000,1,1,CCCCCC,7m6r
11274,MTE0LDEwMA==,7.58,-93.6,35918,t,2020-04-13 15:22:43.939,866100000,8,15,82,4/5,125000,2,1,888888,MUFW
11275,NzYsMTAw,10.82,-81.9,35960,t,2020-04-13 15:22:44.191,866100000,7,12,40,4/5,125000,7,1,111111,DpGD
11276,MTE0LDEwMA==,6.6,-80.1,35954,t,2020-04-13 15:22:44.205,866100000,7,8,46,4/5,125000,4,1,333333,BrIj
11277,MTQzLDEwMA==,10.46,-49.2,35954,t,2020-04-13 15:22:44.217,866100000,7,13,46,4/5,125000,6,1,FFFFFF,gOZ5
11278,ODEsMTAw,7.25,-50.9,35505,t,2020-04-13 15:22:44.23,866100000,11,15,495,4/5,125000,2,1,EEEEEE,7m6r
11279,NTAsMTAw,11.73,-109.1,35960,t,2020-04-13 15:22:46.942,866900000,7,14,40,4/5,125000,0,1,DDDDDD,JtxX
11280,NTEsMTAw,11.48,-69.8,35960,t,2020-04-13 15:22:47.246,866900000,7,14,40,4/5,125000,4,1,555555,ulC7
11281,NjEsMTAw,10.77,-81.3,35960,t,2020-04-13 15:22:47.579,866100000,7,11,40,4/5,125000,6,1,444444,kPOe
11282,MTExLDEwMA==,10.1,-98.1,35734,t,2020-04-13 15:22:48.221,866100000,10,15,266,4/5,125000,2,1,999999,3hu8
11283,MTQyLDEwMA==,10.73,-37.3,35734,t,2020-04-13 15:22:49.879,866100000,10,15,266,4/5,125000,1,1,333333,6oGT
11284,MTE3LDEwMA==,9.57,-107.5,35954,t,2020-04-13 15:22:50.338,866100000,7,10,46,4/5,125000,6,1,GGGGGG,1cZ7
11285,MTQxLDEwMA==,8.96,-87.1,35954,t,2020-04-13 15:22:50.526,866100000,7,10,46,4/5,125000,8,1,666666,BdI0
11286,MTI3LDEwMA==,8.05,-88.1,35954,t,2020-04-13 15:22:50.552,866100000,7,11,46,4/5,125000,5,1,222222,GA4Q
11287,OTYsMTAw,7.43,-54.4,35960,t,2020-04-13 15:22:51.799,866100000,7,10,40,4/5,125000,6,1,000000,JTV7
11288,NjcsMTAw,9.4,-78.6,35505,t,2020-04-13 15:22:53.384,866100000,11,15,495,4/5,125000,1,1,CCCCCC,JtxX
11289,OTUsMTAw,7.32,-104.3,35960,t,2020-04-13 15:22:53.41,866100000,7,12,40,4/5,125000,6,1,111111,4LQl
11290,MTA0LDEwMA==,11.15,-49.7,35918,t,2020-04-13 15:22:53.732,866100000,8,15,82,4/5,125000,1,1,888888,s0HJ
11291,ODQsMTAw,8.54,-54.5,35505,t,2020-04-13 15:22:53.829,866100000,11,15,495,4/5,125000,2,1,EEEEEE,JtxX
11292,MTMyLDEwMA==,10.62,-102.6,35954,t,2020-04-13 15:22:53.981,866100000,7,13,46,4/5,125000,4,1,FFFFFF,IZXp
11293,ODEsMTAw,8.38,-45.7,35960,t,2020-04-13 15:22:54.108,866100000,7,8,40,4/5,125000,6,1,333333,GA4Q
11294,NzYsMTAw,8.11,-63.3,35505,t,2020-04-13 15:22:57.571,866100000,11,14,495,4/5,125000,0,1,DDDDDD,aix6
11295,MTE3LDEwMA==,7.16,-88.9,35954,t,2020-04-13 15:22:57.915,866100000,7,10,46,4/5,125000,6,1,555555,WRZr
11296,MTMxLDEwMA==,10.89,-102.7,35954,t,2020-04-13 15:22:58.157,866100000,7,11,46,4/5,125000,7,1,444444,CvhW
11297,MTQzLDEwMA==,9.72,-88.6,35734,t,2020-04-13 15:22:58.396,866100000,10,15,266,4/5,125000,2,1,999999,RGLx
11298,MTMxLDEwMA==,9.17,-42.5,35853,t,2020-04-13 15:22:58.714,866100000,9,15,147,4/5,125000,1,1,222222,QJSS
11299,MTI1LDEwMA==,11.21,-44.1,35734,t,2020-04-13 15:23:00.487,866100000,10,15,266,4/5,125000,2,1,333333,nfok
11300,NzcsMTAw,10.09,-59.1,35960,t,2020-04-13 15:23:01.438,866100000,7,11,40,4/5,125000,7,1,222222,1XpN
11301,NjUsMTAw,6.65,-94.3,35960,t,2020-04-13 15:23:01.818,866100000,7,10,40,4/5,125000,7,1,666666,l4Do
11302,ODQsMTAw,8.53,-108.5,35960,t,2020-04-13 15:23:02.872,866100000,7,10,40,4/5,125000,6,1,GGGGGG,XizK
11303,MTM2LDEwMA==,9.2,-59.3,35954,t,2020-04-13 15:23:03.594,866100000,7,10,46,4/5,125000,6,1,000000,YjzN
11304,ODMsMTAw,7.58,-44.6,35960,t,2020-04-13 15:23:03.89,866100000,7,12,40,4/5,125000,5,1,111111,boI4
11305,MTQzLDEwMA==,10.46,-85.6,35432,t,2020-04-13 15:23:04.076,866100000,11,15,568,4/5,125000,1,1,CCCCCC,aix6
11306,MTM0LDEwMA==,7.3,-88.1,35853,t,2020-04-13 15:23:04.739,866100000,9,15,147,4/5,125000,1,1,777777,QtJr
11307,ODMsMTAw,10.66,-91,35960,t,2020-04-13 15:23:06.244,866100000,7,8,40,4/5,125000,8,1,333333,1XpN
11308,ODUsMTAw,9.2,-49,35960,t,2020-04-13 15:23:06.698,866100000,7,13,40,4/5,125000,8,1,FFFFFF,CvhW
11309,MTAwLDEwMA==,11.45,-112.8,35432,t,2020-04-13 15:23:06.77,866100000,11,15,568,4/5,125000,2,1,EEEEEE,aix6
11310,NTksMTAw,10.88,-52.5,35960,t,2020-04-13 15:23:07.232,866900000,7,14,40,4/5,125000,2,1,888888,lZQt
11311,MTM1LDEwMA==,10.54,-92.1,35954,t,2020-04-13 15:23:08.128,866100000,7,11,46,4/5,125000,5,1,444444,GyIg
11312,MTE0LDEwMA==,11.53,-64,35432,t,2020-04-13 15:23:08.806,866100000,11,14,568,4/5,125000,0,1,DDDDDD,7anD
11313,MTQwLDEwMA==,6.67,-88.1,35853,t,2020-04-13 15:23:09.142,866100000,9,15,147,4/5,125000,1,1,222222,LPdC
11314,NjUsMTAw,9.47,-60.4,35767,t,2020-04-13 15:23:09.432,866100000,10,15,233,4/5,125000,2,1,999999,JKoR
11315,MTQ5LDEwMA==,10.79,-65.3,35954,t,2020-04-13 15:23:09.504,866900000,7,14,46,4/5,125000,5,1,555555,RcDP
11316,NzcsMTAw,7.95,-75,35767,t,2020-04-13 15:23:10.395,866100000,10,15,233,4/5,125000,2,1,333333,0m2j
11317,MTA0LDEwMA==,11.24,-108.8,35954,t,2020-04-13 15:23:11.188,866100000,7,10,46,4/5,125000,7,1,GGGGGG,bBv7
11318,MTQ3LDEwMA==,10.73,-51.2,35954,t,2020-04-13 15:23:11.53,866900000,7,14,46,4/5,125000,6,1,222222,rURR
11319,NTAsMTAw,6.68,-63.5,35960,t,2020-04-13 15:23:12.047,866900000,7,14,40,4/5,125000,6,1,666666,6MsR
11320,MTM5LDEwMA==,6.61,-85.5,35954,t,2020-04-13 15:23:12.103,866100000,7,10,46,4/5,125000,8,1,000000,WiRi
11321,MTQzLDEwMA==,9.03,-45.6,35432,t,2020-04-13 15:23:14.047,866100000,11,15,568,4/5,125000,1,1,CCCCCC,7anD
11322,NTcsMTAw,10.61,-94.4,35960,t,2020-04-13 15:23:14.151,866900000,7,14,40,4/5,125000,7,1,333333,rURR
11323,OTMsMTAw,9.42,-36.2,35960,t,2020-04-13 15:23:15.489,866100000,7,13,40,4/5,125000,8,1,FFFFFF,tBfb
11324,OTUsMTAw,9.67,-45.7,35505,t,2020-04-13 15:23:16.146,866100000,11,15,495,4/5,125000,2,1,EEEEEE,7anD
11325,MTIwLDEwMA==,7.5,-47.1,35954,t,2020-04-13 15:23:16.966,866100000,7,12,46,4/5,125000,3,1,111111,hjUx
11326,MTQ3LDEwMA==,6.56,-95.2,35954,t,2020-04-13 15:23:17.668,866900000,7,14,46,4/5,125000,4,1,444444,7Txo
11327,OTQsMTAw,9.3,-65.7,35505,t,2020-04-13 15:23:17.687,866100000,11,14,495,4/5,125000,0,1,DDDDDD,YDqf
11328,NTIsMTAw,10.36,-91.3,35960,t,2020-04-13 15:23:18.172,866900000,7,14,40,4/5,125000,2,1,888888,4S0y
11329,MTA3LDEwMA==,11.22,-47.2,35734,t,2020-04-13 15:23:18.252,866100000,10,15,266,4/5,125000,2,1,999999,n3gi
11330,NTYsMTAw,7.92,-112.5,35960,t,2020-04-13 15:23:19.909,866900000,7,14,40,4/5,125000,2,1,333333,Ld08
11331,OTgsMTAw,9.61,-64.5,35929,t,2020-04-13 15:23:20.248,866100000,8,14,71,4/5,125000,7,1,555555,talY
11332,MTE5LDEwMA==,9.21,-65.4,35954,t,2020-04-13 15:23:20.422,866100000,7,10,46,4/5,125000,5,1,GGGGGG,asxM
11333,NjQsMTAw,10.03,-38.9,35960,t,2020-04-13 15:23:21.828,866100000,7,10,40,4/5,125000,6,1,000000,EiGg
11334,MTA3LDEwMA==,11.36,-80.4,35954,t,2020-04-13 15:23:22.44,866100000,7,9,46,4/5,125000,4,1,222222,FFn8
11335,NTIsMTAw,6.57,-60,35960,t,2020-04-13 15:23:22.675,866900000,7,14,40,4/5,125000,6,1,666666,cbun
11336,ODUsMTAw,9.22,-60.3,35505,t,2020-04-13 15:23:23.422,866100000,11,15,495,4/5,125000,1,1,CCCCCC,YDqf
11337,MTExLDEwMA==,9.25,-50.9,35954,t,2020-04-13 15:23:23.444,866100000,7,12,46,4/5,125000,7,1,111111,NW3e
11338,MTIzLDEwMA==,8.54,-49.3,35432,t,2020-04-13 15:23:23.878,866100000,11,15,568,4/5,125000,2,1,EEEEEE,YDqf
11339,OTEsMTAw,8.9,-86.7,35960,t,2020-04-13 15:23:24.007,866100000,7,13,40,4/5,125000,5,1,FFFFFF,lHbI
11340,MTI2LDEwMA==,10.88,-58.7,35954,t,2020-04-13 15:23:25.108,866100000,7,8,46,4/5,125000,5,1,333333,FFn8
11341,NjYsMTAw,7.1,-40.3,35960,t,2020-04-13 15:23:28.267,866100000,7,15,40,4/5,125000,4,1,444444,L84q
11342,MTQyLDEwMA==,6.93,-71.4,35734,t,2020-04-13 15:23:28.281,866100000,10,15,266,4/5,125000,2,1,999999,qF7i
11343,MTA2LDEwMA==,10.9,-52.1,35734,t,2020-04-13 15:23:28.818,866100000,10,15,266,4/5,125000,1,1,888888,iLIN
11344,MTA3LDEwMA==,7.17,-99.2,35918,t,2020-04-13 15:23:30.246,866100000,8,14,82,4/5,125000,8,1,555555,1sO8
11345,NjAsMTAw,10.34,-87.2,35960,t,2020-04-13 15:23:30.385,866100000,7,10,40,4/5,125000,8,1,GGGGGG,Y63j
11346,MTAzLDEwMA==,7.31,-84.9,35954,t,2020-04-13 15:23:31.837,866100000,7,10,46,4/5,125000,6,1,000000,3cKG
11347,MTE2LDEwMA==,8.23,-70.9,35954,t,2020-04-13 15:23:32.457,866100000,7,9,46,4/5,125000,4,1,222222,JLsR
11348,NTQsMTAw,8.26,-48.9,35960,t,2020-04-13 15:23:33.268,866900000,7,14,40,4/5,125000,7,1,666666,Ocqa
11349,NTMsMTAw,7.57,-67.3,35960,t,2020-04-13 15:23:33.444,866900000,7,14,40,4/5,125000,9,1,111111,0WFb
11350,MTAzLDEwMA==,6.79,-69.3,35954,t,2020-04-13 15:23:34.016,866100000,7,13,46,4/5,125000,3,1,FFFFFF,jdgJ
11351,ODIsMTAw,8.83,-80.3,35960,t,2020-04-13 15:23:35.131,866100000,7,8,40,4/5,125000,5,1,333333,JLsR
11352,NjEsMTAw,11.05,-59.8,35505,t,2020-04-13 15:23:37.576,866100000,11,14,495,4/5,125000,0,1,DDDDDD,9wWn
11353,MTA0LDEwMA==,8.77,-109.3,35954,t,2020-04-13 15:23:38.266,866100000,7,15,46,4/5,125000,6,1,444444,mEoR
11354,ODgsMTAw,7.45,-37.3,35767,t,2020-04-13 15:23:38.28,866100000,10,15,233,4/5,125000,2,1,999999,URuK
11355,NjksMTAw,7.83,-81.1,35872,t,2020-04-13 15:23:38.739,866100000,9,15,128,4/5,125000,1,1,222222,NGfa
11356,ODIsMTAw,7.81,-82.1,35767,t,2020-04-13 15:23:38.845,866100000,10,15,233,4/5,125000,2,1,888888,l1LB
11357,NTcsMTAw,8.41,-91.1,35960,t,2020-04-13 15:23:40.253,866900000,7,14,40,4/5,125000,4,1,555555,6Mzq
11358,MTI2LDEwMA==,10.49,-83.2,35954,t,2020-04-13 15:23:40.387,866100000,7,10,46,4/5,125000,8,1,GGGGGG,blt7
11359,NzAsMTAw,8.03,-78.8,35929,t,2020-04-13 15:23:40.504,866100000,8,15,71,4/5,125000,2,1,333333,z8Lv
11360,MTIwLDEwMA==,7.62,-45.6,35954,t,2020-04-13 15:23:41.844,866100000,7,10,46,4/5,125000,5,1,000000,dOAs
11361,ODgsMTAw,8.05,-103.2,35960,t,2020-04-13 15:23:42.482,866100000,7,9,40,4/5,125000,6,1,222222,bIpl
11362,MTE1LDEwMA==,10.42,-71.4,35432,t,2020-04-13 15:23:43.434,866100000,11,15,568,4/5,125000,1,1,CCCCCC,9wWn
11363,MTQ5LDEwMA==,9.27,-62.4,35954,t,2020-04-13 15:23:43.874,866900000,7,14,46,4/5,125000,5,1,666666,5fcx
11364,OTMsMTAw,6.97,-51.3,35960,t,2020-04-13 15:23:44.119,866100000,7,7,40,4/5,125000,8,1,111111,yGXH
11365,MTMzLDEwMA==,6.64,-71.4,35954,t,2020-04-13 15:23:44.156,866100000,7,13,46,4/5,125000,8,1,FFFFFF,4o2T
11366,MTExLDEwMA==,8.84,-59.8,35432,t,2020-04-13 15:23:44.169,866100000,11,15,568,4/5,125000,2,1,EEEEEE,9wWn
11367,MTQ4LDEwMA==,8.86,-77.3,35954,t,2020-04-13 15:23:45.128,866900000,7,14,46,4/5,125000,7,1,333333,bIpl
11368,MTQ1LDEwMA==,7.72,-108,35432,t,2020-04-13 15:23:47.574,866100000,11,14,568,4/5,125000,0,1,DDDDDD,wKVo
11369,MTE4LDEwMA==,11.59,-75.9,35954,t,2020-04-13 15:23:48.305,866100000,7,15,46,4/5,125000,4,1,444444,kqki
