id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
2784,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:23:13.473,888888,YoeO
2785,"",[],2669,t,f,t,2020-04-11 02:23:28.27,999999,EGX2
2786,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:23:35.664,666666,tNUd
2787,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:23:42.585,111111,hctJ
2788,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:23:46.251,666666,ZKgM
2789,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:23:50.572,555555,Qo06
2790,"",[],2669,t,f,t,2020-04-11 02:23:54.166,888888,bH9n
2791,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:23:57.143,666666,aKMV
2792,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:24:17.927,666666,IWVD
2793,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:24:23.459,111111,onkw
2794,"",[],2669,t,f,t,2020-04-11 02:24:29.496,777777,SfqH
2795,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:24:34.329,111111,CvhW
2796,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:24:34.896,888888,8oyY
2797,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:24:35.329,222222,onkw
2798,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:24:38.977,333333,gVZl
2799,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:24:40.151,777777,8oyY
2800,"",[],2848,t,f,t,2020-04-11 02:24:40.339,000000,SfsH
2801,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:24:49.894,333333,KFnJ
2802,"",[],2848,t,f,t,2020-04-11 02:24:56.021,222222,hMvd
2803,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:25:00.733,333333,Q2xb
2804,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:25:10.956,000000,dOEH
2805,"",[],2669,t,f,t,2020-04-11 02:25:16.707,222222,MiDj
2806,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:25:20.805,777777,Qo06
2807,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:25:25.627,888888,zOpK
2808,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:25:37.497,222222,FzCG
2809,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:25:38.84,666666,wh65
2810,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:25:41.356,555555,EDfY
2811,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:26:01.645,333333,4lFx
2812,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:26:19.171,999999,JUtc
2813,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:26:21.538,777777,fTCC
2814,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:26:29.766,999999,Cb97
2815,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:26:38.329,222222,BbJ6
2816,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:26:39.555,666666,FFn8
2817,"",[],2848,t,f,t,2020-04-11 02:26:51.647,000000,3azV
2818,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:26:53.69,444444,MiDj
2819,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:27:12.661,000000,l9EG
2820,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:27:13.255,555555,mDNB
2821,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:27:24.825,555555,MiDj
2822,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:27:45.229,111111,qBTP
2823,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:27:45.422,555555,FzCG
2824,"",[],2669,t,f,t,2020-04-11 02:27:59.602,222222,qBTP
2825,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:28:12.368,333333,D1D4
2826,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:28:23.2,333333,ipYn
2827,"",[],2669,t,f,t,2020-04-11 02:28:25.85,111111,sFy7
2828,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:28:30.684,999999,K7Y0
2829,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:28:33.482,000000,EDfY
2830,"",[],2669,t,f,t,2020-04-11 02:28:36.712,111111,8lnF
2831,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:28:54.238,333333,ch6M
2832,"",[],2848,t,f,t,2020-04-11 02:28:56.566,888888,vYiR
2833,"",[],2669,t,f,t,2020-04-11 02:29:02.311,777777,vYiR
2834,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:29:04.603,444444,tYiD
2835,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:29:23.081,777777,3vBZ
2836,"","[{""sf"":12,""power"":12,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:29:24.87,333333,KoVj
2837,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:29:36.197,555555,tYiD
2838,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:29:53.914,777777,gKHL
2839,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:29:57.401,888888,gNBx
2840,"",[],2848,t,f,t,2020-04-11 02:30:10.423,222222,55OR
2841,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:30:15.38,444444,sFy7
2842,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:30:18.193,888888,3vF6
2843,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:30:46.208,444444,uq1F
2844,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:30:47.683,111111,tzTG
2845,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:30:58.535,111111,4Lt4
2846,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:31:00.508,666666,ZRcV
2847,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:31:31.585,999999,SMmK
2848,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:31:35.61,333333,ZDRM
2849,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:31:39.163,111111,v9JA
2850,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:31:49.977,111111,HNJp
2851,"",[],2848,t,f,t,2020-04-11 02:31:52.4,999999,r4r7
2852,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:32:01.166,666666,ahno
2853,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:32:23.221,999999,CDma
2854,"",[],2669,t,f,t,2020-04-11 02:32:26.292,333333,NQiU
2855,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:32:27.121,444444,9mTS
2856,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:32:27.136,555555,cqz8
2857,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:32:31.417,222222,F1IT
2858,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:32:31.877,666666,eaFM
2859,"",[],2669,t,f,t,2020-04-11 02:32:34.302,000000,BdgQ
2860,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:32:44.568,666666,EmZP
2861,"",[],2669,t,f,t,2020-04-11 02:32:44.687,999999,PSbU
2862,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:32:45.808,000000,Bpif
2863,"",[],2669,t,f,t,2020-04-11 02:32:56.256,222222,LED7
2864,"",[],2848,t,f,t,2020-04-11 02:32:57.624,888888,NQiU
2865,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:32:57.657,000000,0TsX
2866,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:33:07.847,555555,tzTG
2867,"","[{""sf"":12,""power"":11,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:33:17.05,222222,KoVj
2868,"",[],2669,t,f,t,2020-04-11 02:33:17.08,333333,o7kh
2869,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:33:37.934,333333,Z8OM
2870,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:33:44.858,777777,55OR
2871,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:33:48.308,000000,9sTQ
2872,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:33:48.326,888888,55OR
2873,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:33:59.193,000000,cX1q
2874,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:34:09.109,888888,Bpif
2875,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:34:09.943,000000,ftR6
2876,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:34:17.937,444444,Db9A
2877,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:34:27.945,222222,ipYn
2878,"",[],2848,t,f,t,2020-04-11 02:34:35.382,999999,qYlC
2879,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:34:45.355,666666,1XpN
2880,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:34:56.012,999999,Vx1n
2881,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:35:05.533,777777,OJLv
2882,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:09.912,888888,OJLv
2883,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:35:18.66,333333,F3ab
2884,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:35:28.678,444444,vKsb
2885,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:30.756,000000,WRZr
2886,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:36.248,666666,VMA9
2887,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:38.653,222222,tBfb
2888,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:35:40.777,888888,HNJp
2889,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:46.897,999999,MJKa
2890,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:35:59.324,444444,ipYn
2891,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:36:01.56,888888,FuPl
2892,"",[],2848,t,f,t,2020-04-11 02:36:08.721,555555,uijj
2893,"","[{""sf"":8,""power"":11,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:36:11.582,000000,jOGJ
2894,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:36:17.013,666666,Brvp
2895,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:36:17.733,999999,2Vay
2896,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:36:20.892,111111,bBv7
2897,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:36:48.537,999999,oBC1
2898,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:36:51.606,111111,AUAL
2899,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:36:59.206,999999,P76q
2900,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:02.263,888888,Ynnw
2901,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:07.905,666666,Z3br
2902,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:37:10.126,444444,tBfb
2903,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:13.035,888888,5fcx
2904,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:37:19.495,555555,EAvO
2905,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:22.325,000000,W4Ly
2906,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:33.813,888888,vKsb
2907,"",[],2669,t,f,t,2020-04-11 02:37:44.66,888888,uijj
2908,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:50.096,999999,DBuU
2909,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:56.435,777777,ipYn
2910,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:37:58.793,666666,t7ME
2911,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:38:21.863,222222,fkQf
2912,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:38:27.964,000000,g2PS
2913,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:38:30.052,666666,Egm9
2914,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:38:30.873,444444,4otA
2915,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:38:38.646,000000,pTYE
2916,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:38:40.885,666666,jQ1u
2917,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:39:19.494,000000,4LQl
2918,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:39:19.511,333333,qESf
2919,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:39:20.217,555555,89Wp
2920,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:39:22.463,111111,DfzV
2921,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:39:30.342,000000,cScy
2922,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:39:32.567,222222,AmGU
2923,"",[],2669,t,f,t,2020-04-11 02:39:40.278,333333,kv6t
2924,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:39:41.671,444444,nzZW
2925,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:39:50.964,999999,tmy7
2926,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:39:50.992,555555,NW3e
2927,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:39:51.043,000000,EUJx
2928,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:39:52.46,444444,fkQf
2929,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:40:00.959,333333,tzTG
2930,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:40:21.737,333333,m6kp
2931,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:40:23.07,444444,jjiQ
2932,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:40:23.191,222222,mEoR
2933,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:40:33.116,111111,5J5X
2934,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:40:41.79,000000,ZH7e
2935,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:40:52.591,000000,pPkX
2936,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:40:55.963,888888,89Wp
2937,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:06.804,888888,5nVK
2938,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:12.65,333333,wNcS
2939,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:17.473,777777,NW3e
2940,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:23.917,444444,W45e
2941,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:31.798,666666,WMDm
2942,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:33.954,222222,Kjus
2943,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:41:43.365,000000,Z8OM
2944,"",[],2669,t,f,t,2020-04-11 02:41:43.439,333333,3cKG
2945,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:41:52.583,666666,Pip2
2946,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:41:54.527,444444,mEoR
2947,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:42:14.64,222222,KvnY
2948,"",[],2669,t,f,t,2020-04-11 02:42:23.393,666666,o7kh
2949,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:42:28.317,777777,EUJx
2950,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:42:31.903,999999,WSIO
2951,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:42:33.989,000000,oxVC
2952,"",[],2848,t,f,t,2020-04-11 02:42:52.688,999999,tCHd
2953,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:42:54.144,111111,kLmd
2954,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:43:01.905,555555,6T1V
2955,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:43:04.777,000000,zOpK
2956,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:43:07.642,888888,AmGU
2957,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:43:14.104,666666,cpHJ
2958,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:43:15.318,222222,kLmd
2959,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:43:34.898,666666,KZu7
2960,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:43:35.404,000000,AmGU
2961,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:43:42.85,555555,xGaO
2962,"",[],2669,t,f,t,2020-04-11 02:43:43.519,999999,f0LU
2963,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:43:54.43,555555,sj5h
2964,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:05.485,333333,DZbm
2965,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:15.023,555555,KvnY
2966,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:34.387,999999,qkA5
2967,"","[{""sf"":11,""power"":12,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:44:38.578,888888,6T1V
2968,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:44:45.547,666666,Qmvg
2969,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:49.23,888888,mync
2970,"",[],2848,t,f,t,2020-04-11 02:44:54.998,111111,rveK
2971,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:55.636,555555,YE8Z
2972,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:44:56.211,333333,6p3q
2973,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:44:59.157,777777,Kjus
2974,"",[],2669,t,f,t,2020-04-11 02:45:06.138,666666,PSbU
2975,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:45:16.462,000000,1QiS
2976,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:45:16.981,333333,i4iC
2977,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:45:25.078,999999,N5O8
2978,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:45:35.558,444444,SnJg
2979,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:45:45.686,111111,UVjx
2980,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:45:46.178,444444,6Chv
2981,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:45:56.074,222222,HAuL
2982,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:46:06.345,111111,s0Lv
2983,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:46:09.989,777777,UMYP
2984,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:46:16.377,555555,6Chv
2985,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:46:26.305,999999,gVZl
2986,"",[],2848,t,f,t,2020-04-11 02:46:36.947,111111,yGXH
2987,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:46:39.94,888888,hBgH
2988,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:46:46.882,666666,gu0i
2989,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:46:46.898,444444,rveK
2990,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:46:46.92,999999,LNaV
2991,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:46:57.659,444444,y90Y
2992,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:08.384,444444,sJRD
2993,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:10.808,777777,giC3
2994,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:47:17.784,333333,vj7U
2995,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:47:18.982,444444,HobG
2996,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:27.664,999999,guB6
2997,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",2470,t,f,t,2020-04-11 02:47:30.806,888888,QhFv
2998,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:37.056,222222,oxVC
2999,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:37.675,666666,BOIv
3000,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:39.712,444444,UVjx
3001,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:41.66,888888,SnJg
3002,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2828,t,f,t,2020-04-11 02:47:41.68,777777,6Chv
3003,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:47:48.439,666666,11iU
3004,"",[],2848,t,f,t,2020-04-11 02:47:50.475,444444,CMkA
3005,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:48:08.518,333333,MfcL
3006,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:48:11.258,444444,QlGU
3007,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",2649,t,f,t,2020-04-11 02:48:22.112,444444,oqRm
